78,0.1666666666666666
4,0.0049751243781094
7,0.2164179104477611
11,0.0049751243781094
32,0.1666666666666666
42,0.1318407960199005
41,0.1666666666666666
85,0.1666666666666666
17,0.1666666666666666
86,0.099502487562189
5,0.5099502487562189
72,0.1666666666666666
31,0.1318407960199005
24,0.1666666666666666
61,0.1666666666666666
47,0.0049751243781094
52,0.1318407960199005
66,0.0049751243781094
12,0.5099502487562189
68,0.0049751243781094
64,0.3432835820895522
46,0.1666666666666666
84,0.1666666666666666
58,0.1666666666666666
6,0.1666666666666666
8,0.0
9,0.0049751243781094
36,0.1666666666666666
89,0.5099502487562189
44,0.1666666666666666
43,0.1666666666666666
16,0.5099502487562189
19,0.1666666666666666
3,0.0049751243781094
83,0.0049751243781094
34,0.1666666666666666
79,0.1318407960199005
27,1.0
87,0.0
15,0.1666666666666666
23,0.1666666666666666
20,0.2164179104477611
39,0.0
81,0.1666666666666666
60,0.8233830845771144
38,0.1666666666666666
1,0.0049751243781094
82,0.0
14,0.1666666666666666
80,0.0049751243781094
70,0.3557213930348258
30,0.5099502487562189
25,0.1666666666666666
45,0.1666666666666666
76,0.0049751243781094
71,0.5099502487562189
57,0.0049751243781094
2,0.0
0,0.9552238805970148
21,0.1666666666666666
55,0.0049751243781094
26,0.3805970149253731
