0,0.9552238805970149
1,0.004975124378109453
2,0.0
3,0.004975124378109453
4,0.004975124378109453
5,0.5099502487562189
6,0.16666666666666666
7,0.21641791044776118
8,0.0
9,0.004975124378109453
10,0.004975124378109453
11,0.004975124378109453
12,0.5099502487562189
13,0.16666666666666666
14,0.16666666666666666
15,0.16666666666666666
16,0.5099502487562189
17,0.16666666666666666
18,0.16666666666666666
19,0.16666666666666666
20,0.21641791044776118
21,0.16666666666666666
22,0.1318407960199005
23,0.16666666666666666
24,0.16666666666666666
25,0.16666666666666666
26,0.3805970149253731
27,1.0
28,0.16666666666666666
29,0.16666666666666666
30,0.5099502487562189
31,0.1318407960199005
32,0.16666666666666666
33,0.16666666666666666
34,0.16666666666666666
35,0.3805970149253731
36,0.16666666666666666
37,0.3805970149253731
38,0.16666666666666666
39,0.0
40,0.16666666666666666
41,0.16666666666666666
42,0.1318407960199005
43,0.16666666666666666
44,0.16666666666666666
45,0.16666666666666666
46,0.16666666666666666
47,0.004975124378109453
48,0.16666666666666666
49,0.16666666666666666
50,0.16666666666666666
51,0.16666666666666666
52,0.1318407960199005
53,0.004975124378109453
54,0.0
55,0.004975124378109453
56,0.004975124378109453
57,0.004975124378109453
58,0.16666666666666666
59,0.16666666666666666
60,0.8233830845771144
61,0.16666666666666666
62,0.16666666666666666
63,0.16666666666666666
64,0.34328358208955223
65,0.16666666666666666
66,0.004975124378109453
67,0.8233830845771144
68,0.004975124378109453
69,0.16666666666666666
70,0.35572139303482586
71,0.5099502487562189
72,0.16666666666666666
73,0.21641791044776118
74,0.5099502487562189
75,0.16666666666666666
76,0.004975124378109453
77,0.16666666666666666
78,0.16666666666666666
79,0.1318407960199005
80,0.004975124378109453
81,0.16666666666666666
82,0.0
83,0.004975124378109453
84,0.16666666666666666
85,0.16666666666666666
86,0.09950248756218906
87,0.0
88,0.004975124378109453
89,0.5099502487562189
